approved,income,loan_amount,credit_history,employment_type,existing_loans,gender,age_group,geography
0,84412.59656021789,140000,4,Employed,1,Male,Senior,Rural
1,80064.56941353068,300000,5,Self-Employed,1,Male,Senior,Suburban
1,76036.65508044808,50000,4,Unemployed,1,Male,Senior,Rural
0,49782.89671230548,50000,5,Self-Employed,1,Female,Young,Suburban
1,38775.40906228072,50000,5,Employed,1,Female,Young,Suburban
1,45784.09742001983,50000,5,Self-Employed,1,Female,Middle-aged,Rural
0,53893.19069382524,50000,5,Self-Employed,1,Female,Middle-aged,Rural
1,45012.59951991818,210000,5,Employed,2,Female,Young,Rural
1,39510.08596370985,150000,5,Employed,2,Female,Young,Suburban
1,49137.51840707424,190000,5,Self-Employed,1,Female,Young,Rural
0,36167.108665099935,80000,3,Employed,2,Female,Young,Urban
1,44314.943506252974,100000,5,Employed,2,Female,Young,Rural
1,34572.10487384211,20000,5,Self-Employed,2,Female,Young,Rural
1,43707.40830710751,400000,5,Employed,2,Female,Young,Suburban
1,42361.7014789184,100000,5,Self-Employed,2,Female,Young,Suburban
1,31318.834784045473,30000,5,Self-Employed,2,Female,Young,Urban
1,32295.2109140217,150000,5,Self-Employed,1,Female,Young,Suburban
0,29725.597536227335,60000,5,Self-Employed,1,Female,Young,Urban
1,39130.67942889878,140000,5,Unemployed,2,Female,Young,Urban
1,39729.03761141651,80000,5,Employed,2,Female,Young,Suburban
1,41926.54081809941,200000,5,Self-Employed,2,Female,Young,Suburban
1,44809.7047016421,410000,5,Employed,2,Female,Young,Rural
1,35970.37838489818,50000,5,Self-Employed,1,Female,Young,Rural
0,39527.12026541358,50000,3,Self-Employed,2,Female,Young,Rural
0,30744.304529014255,100000,4,Self-Employed,2,Female,Young,Rural
1,39676.63011167467,190000,5,Self-Employed,2,Female,Young,Rural
0,38225.2695318804,120000,3,Self-Employed,2,Female,Young,Suburban
1,34683.91274712976,20000,5,Employed,2,Female,Young,Suburban
1,31597.77951106012,30000,4,Self-Employed,2,Female,Young,Urban
0,30813.281658345753,20000,3,Unemployed,2,Female,Young,Suburban
0,27037.836961119778,20000,5,Self-Employed,2,Female,Young,Rural
1,30102.59855154586,80000,5,Self-Employed,2,Female,Young,Rural
1,32926.68816635644,80000,5,Self-Employed,2,Female,Young,Suburban
1,28133.718656355624,50000,5,Employed,2,Female,Young,Suburban
0,32529.085383207133,80000,3,Employed,2,Female,Young,Rural
1,28327.346839890626,50000,5,Employed,2,Female,Young,Urban
1,40656.63746637812,50000,5,Self-Employed,2,Female,Young,Rural
1,27872.51706467043,80000,5,Self-Employed,2,Female,Young,Suburban
0,36666.71425455745,20000,4,Self-Employed,1,Female,Young,Urban
1,39044.98388546859,70000,5,Unemployed,2,Female,Young,Suburban
1,30710.21381669147,130000,5,Self-Employed,2,Female,Young,Rural
0,33266.914705775955,10000,3,Self-Employed,2,Female,Young,Urban
0,34210.7630550633,50000,3,Self-Employed,1,Female,Young,Urban
1,30168.385412364158,50000,5,Employed,2,Female,Young,Urban
1,29039.16162877798,20000,5,Self-Employed,2,Female,Young,Rural
1,33739.16502044027,80000,5,Employed,2,Female,Young,Rural
0,33121.77338738354,70000,5,Self-Employed,1,Female,Young,Urban
1,28447.745239617634,10000,4,Self-Employed,2,Female,Young,Urban
1,32423.49462054165,120000,5,Self-Employed,2,Female,Young,Urban
1,29515.826065211193,20000,5,Self-Employed,2,Female,Young,Suburban
1,29926.23058705744,50000,5,Self-Employed,2,Female,Young,Rural
1,28944.12698338662,20000,5,Employed,2,Female,Young,Suburban
1,29648.333631265035,40000,5,Self-Employed,2,Female,Young,Urban
1,27176.606658535355,80000,5,Employed,2,Female,Young,Suburban
0,32829.789559472934,20000,4,Self-Employed,2,Female,Young,Urban
1,32184.490642582532,130000,5,Self-Employed,1,Female,Young,Suburban
1,36653.94871235611,100000,5,Self-Employed,1,Female,Young,Urban
1,40047.91274475246,120000,5,Self-Employed,2,Female,Young,Rural
1,32782.00215851523,50000,5,Unemployed,2,Female,Young,Urban
1,41628.99304028186,190000,5,Self-Employed,2,Female,Young,Suburban
1,44866.295367761035,50000,5,Employed,2,Female,Young,Rural
1,76812.21041880886,20000,3,Unemployed,1,Female,Senior,Urban
1,22286.583550086805,50000,4,Employed,2,Female,Young,Urban
1,39173.483207484176,50000,5,Employed,2,Female,Young,Rural
0,32268.36025583611,80000,3,Self-Employed,2,Female,Young,Suburban
0,41166.37670208301,10000,3,Unemployed,2,Female,Young,Rural
1,27185.292162524005,50000,5,Self-Employed,2,Female,Young,Rural
0,33737.676063938954,50000,5,Self-Employed,2,Female,Young,Urban
1,37711.89043537096,50000,3,Self-Employed,2,Female,Young,Rural
1,32574.435423644496,20000,4,Self-Employed,2,Female,Young,Suburban
0,42785.96292650984,60000,3,Employed,2,Female,Young,Urban
1,27665.374431922763,50000,5,Self-Employed,2,Female,Young,Suburban
0,34841.85560021238,50000,5,Self-Employed,2,Female,Young,Suburban
1,27294.109195272722,20000,5,Self-Employed,2,Female,Young,Urban
0,35121.318026473404,20000,5,Self-Employed,2,Female,Young,Suburban
0,34389.93023700177,80000,3,Unemployed,1,Female,Young,Urban
0,33583.260771534915,50000,5,Unemployed,2,Female,Young,Urban
1,39755.407481419585,120000,5,Self-Employed,2,Female,Young,Suburban
1,34875.60689325715,50000,5,Employed,2,Female,Young,Rural
0,32598.819586930025,110000,4,Employed,2,Female,Young,Urban
1,35334.70627794414,30000,4,Self-Employed,2,Female,Young,Suburban
0,27949.175904594005,110000,3,Self-Employed,2,Female,Young,Rural
1,33536.74600926798,20000,5,Self-Employed,2,Female,Young,Rural
1,39744.312551085655,50000,5,Self-Employed,2,Female,Young,Rural
0,38812.264134298035,50000,5,Employed,2,Female,Young,Rural
1,34255.240767233954,50000,5,Self-Employed,2,Female,Young,Suburban
1,32729.73059833792,20000,3,Self-Employed,2,Female,Young,Rural
1,58782.033259716954,200000,5,Self-Employed,1,Female,Middle-aged,Rural
1,42037.99816161702,30000,5,Employed,2,Female,Young,Suburban
1,25178.37915271434,130000,5,Unemployed,1,Female,Young,Rural
1,41046.32476383818,20000,5,Self-Employed,2,Female,Young,Urban
1,36366.76055923453,20000,5,Employed,2,Female,Young,Suburban
1,35971.92622680409,60000,5,Self-Employed,1,Female,Young,Suburban
1,41691.929448258044,30000,5,Employed,2,Female,Young,Urban
0,26829.236887084055,30000,3,Self-Employed,2,Female,Young,Suburban
1,24428.139676448176,120000,5,Self-Employed,2,Female,Young,Urban
1,33083.53135298367,30000,5,Self-Employed,2,Female,Young,Urban
1,36229.83781181364,30000,5,Employed,2,Female,Young,Urban
0,32902.0307037926,60000,5,Self-Employed,1,Female,Young,Rural
0,33061.36037628885,50000,5,Self-Employed,2,Female,Young,Rural
1,31890.063205969964,30000,5,Self-Employed,2,Female,Young,Suburban
1,32592.94838078149,270000,5,Employed,2,Female,Young,Urban
1,32142.1831351476,360000,5,Employed,2,Female,Young,Urban
1,39967.68788652441,450000,5,Unemployed,2,Female,Young,Urban
1,35571.69498170918,50000,5,Employed,2,Female,Young,Rural
1,36806.75522217419,50000,5,Unemployed,2,Female,Young,Rural
1,41300.88546741628,120000,5,Employed,2,Female,Young,Rural
0,43555.42151082082,40000,4,Employed,2,Female,Young,Urban
1,46119.529563381904,140000,5,Self-Employed,1,Female,Young,Suburban
1,33299.95137775506,200000,5,Self-Employed,1,Female,Young,Suburban
1,37763.22344341109,30000,5,Self-Employed,2,Female,Young,Rural
1,29914.922923515398,30000,5,Self-Employed,2,Female,Young,Suburban
0,38285.98329110471,30000,3,Employed,2,Female,Young,Urban
1,41273.66180811841,30000,5,Self-Employed,1,Female,Young,Suburban
0,35980.147797912585,110000,3,Employed,2,Female,Young,Suburban
1,38578.6386783722,50000,4,Employed,2,Female,Young,Suburban
1,33248.78622765187,130000,5,Self-Employed,2,Female,Young,Urban
0,41377.08671214804,50000,5,Self-Employed,2,Female,Young,Urban
1,35068.79197048264,150000,5,Employed,2,Female,Young,Urban
0,44165.33902309793,30000,5,Self-Employed,2,Female,Young,Urban
1,35709.76189768561,50000,5,Self-Employed,2,Female,Young,Urban
1,34354.42729448048,20000,5,Self-Employed,1,Female,Young,Urban
1,32204.187125434382,230000,5,Self-Employed,2,Female,Young,Suburban
1,39329.58587624488,280000,5,Employed,2,Female,Young,Suburban
1,31393.884620477213,50000,5,Self-Employed,2,Female,Young,Suburban
1,32300.437561339313,130000,5,Self-Employed,2,Female,Young,Rural
1,32627.256636266844,20000,4,Employed,2,Female,Young,Suburban
1,26971.955744940416,80000,5,Unemployed,1,Female,Young,Urban
1,31979.437869776495,100000,5,Employed,2,Female,Young,Urban
0,31767.08035850677,90000,3,Self-Employed,2,Female,Young,Rural
1,30076.50630332891,20000,5,Employed,2,Female,Young,Urban
0,35685.7843893348,140000,3,Self-Employed,1,Female,Young,Rural
0,40045.20097283306,150000,5,Employed,2,Female,Young,Suburban
1,34427.80318445952,140000,3,Employed,2,Female,Young,Suburban
1,39073.617494756356,50000,3,Self-Employed,2,Female,Young,Rural
1,40470.46104206391,30000,4,Unemployed,2,Female,Young,Rural
1,40248.144146658175,110000,5,Self-Employed,2,Female,Young,Suburban
1,33544.78989698481,80000,5,Employed,2,Female,Young,Rural
0,40711.30582898319,30000,5,Self-Employed,1,Female,Young,Urban
1,38034.354302012325,90000,5,Self-Employed,2,Female,Young,Rural
1,44413.207293802334,80000,5,Self-Employed,2,Female,Young,Suburban
0,38018.49013170254,30000,2,Self-Employed,2,Female,Young,Urban
1,37958.79397939649,20000,5,Employed,2,Female,Young,Rural
1,37076.40540156845,30000,5,Self-Employed,1,Female,Young,Suburban
1,33185.47805145741,80000,4,Employed,2,Female,Young,Suburban
1,30890.08668134551,90000,5,Self-Employed,2,Female,Young,Suburban
1,45209.342270944966,50000,5,Self-Employed,2,Female,Young,Rural
0,29179.007053132842,20000,3,Employed,2,Female,Young,Suburban
1,25025.549125973434,10000,5,Self-Employed,2,Female,Young,Suburban
1,32204.152730327904,80000,5,Unemployed,2,Female,Young,Rural
0,35001.65214414868,60000,5,Self-Employed,2,Female,Young,Rural
1,35828.08759782951,50000,5,Employed,2,Female,Young,Rural
1,36659.824040422325,30000,5,Unemployed,2,Female,Young,Rural
1,35005.53778445874,30000,3,Self-Employed,2,Female,Young,Rural
1,40329.00760348204,10000,5,Employed,2,Female,Young,Urban
1,42396.26008565719,50000,5,Employed,2,Female,Young,Urban
1,44015.86598300074,290000,5,Employed,2,Female,Young,Suburban
1,33560.48072559149,100000,5,Employed,1,Female,Young,Urban
0,43678.2500370552,40000,3,Unemployed,1,Female,Young,Rural
0,31964.428305071386,130000,3,Self-Employed,2,Female,Young,Rural
1,37618.883490548295,100000,5,Self-Employed,1,Female,Young,Rural
1,45842.955916530605,360000,5,Employed,2,Female,Young,Urban
1,43853.537999870576,110000,5,Employed,2,Female,Young,Rural
1,32376.22860501227,150000,5,Self-Employed,2,Female,Young,Suburban
1,33292.63098450664,100000,5,Employed,2,Female,Young,Urban
0,28365.878928343664,50000,4,Employed,2,Female,Young,Rural
1,29921.82338257592,50000,5,Self-Employed,2,Female,Young,Urban
1,40703.25915791115,50000,5,Self-Employed,1,Female,Young,Urban
0,34959.857252259775,60000,5,Self-Employed,2,Female,Young,Urban
1,30802.377171862518,40000,5,Self-Employed,2,Female,Young,Urban
0,43263.76672426228,50000,3,Unemployed,1,Female,Young,Urban
1,40684.06167810382,80000,5,Unemployed,2,Female,Young,Rural
1,33070.523481526056,50000,5,Self-Employed,1,Female,Young,Suburban
1,24534.830094305773,10000,5,Self-Employed,2,Female,Young,Urban
1,36256.985656898934,50000,5,Self-Employed,2,Female,Young,Rural
1,40811.776441142705,180000,5,Self-Employed,1,Female,Young,Suburban
1,40935.507519201245,80000,5,Self-Employed,2,Female,Young,Rural
0,37263.567763518025,50000,4,Employed,2,Female,Young,Suburban
1,27567.21121978419,50000,5,Self-Employed,1,Female,Young,Urban
1,32280.82308262048,30000,5,Employed,2,Female,Young,Suburban
1,30512.280037617613,50000,5,Employed,2,Female,Young,Urban
1,35954.78206340857,80000,5,Self-Employed,2,Female,Young,Rural
1,35669.90627517753,150000,5,Self-Employed,2,Female,Young,Urban
0,35933.311435322925,120000,5,Employed,2,Female,Young,Rural
0,38752.45891593539,80000,3,Self-Employed,1,Female,Young,Suburban
1,31286.033751546125,240000,5,Self-Employed,2,Female,Young,Suburban
1,31657.505856642492,30000,5,Self-Employed,2,Female,Young,Rural
1,32384.182886611463,150000,5,Employed,2,Female,Young,Urban
1,42643.39119129736,50000,5,Employed,2,Female,Young,Rural
1,28225.284591867337,50000,5,Self-Employed,1,Female,Young,Suburban
1,28406.352946663024,230000,5,Employed,2,Female,Young,Suburban
1,33049.84905621043,90000,5,Self-Employed,2,Female,Young,Suburban
1,36942.31031497488,230000,5,Employed,2,Female,Young,Suburban
1,31059.84456853066,90000,5,Employed,2,Female,Young,Rural
1,40516.62264482144,230000,5,Self-Employed,1,Female,Young,Urban
1,33234.902822487944,230000,5,Self-Employed,2,Female,Young,Urban
1,40528.8746623145,420000,5,Self-Employed,2,Female,Young,Suburban
1,31795.42099737007,50000,5,Employed,2,Female,Young,Suburban
1,34625.65921217131,70000,5,Self-Employed,2,Female,Young,Urban
1,42813.728126117116,200000,5,Employed,2,Female,Young,Rural
1,47707.63760460243,30000,5,Employed,2,Female,Young,Urban
0,36606.97371294812,60000,3,Self-Employed,2,Female,Young,Urban
1,29361.5477569808,230000,5,Employed,2,Female,Young,Rural
1,34447.42495160042,100000,5,Self-Employed,2,Female,Young,Suburban
1,36809.70839453024,420000,3,Unemployed,2,Female,Young,Urban
1,46315.69568469037,100000,5,Self-Employed,2,Female,Young,Rural
1,33735.99375564995,160000,5,Unemployed,2,Female,Young,Urban
1,35221.52932312106,260000,5,Employed,2,Female,Young,Rural
1,44028.12409899505,280000,5,Self-Employed,1,Female,Young,Suburban
1,37781.31554027137,70000,5,Self-Employed,2,Female,Young,Rural
0,42887.13440163978,50000,3,Employed,2,Female,Young,Rural
0,40353.903624670435,100000,3,Self-Employed,2,Female,Young,Rural
1,43951.889925833355,100000,4,Employed,1,Female,Young,Rural
1,41833.802604345554,290000,5,Employed,2,Female,Young,Rural
1,38007.63973829176,180000,5,Employed,2,Female,Young,Rural
0,38541.72622005644,300000,4,Self-Employed,1,Female,Young,Urban
1,37309.98281021243,80000,5,Self-Employed,2,Female,Young,Urban
1,32934.10385714556,90000,5,Self-Employed,1,Female,Young,Urban
0,43016.81674850324,500000,5,Self-Employed,2,Female,Young,Urban
1,37463.091329430055,40000,5,Employed,2,Female,Young,Suburban
1,33415.073517513425,170000,3,Unemployed,2,Female,Young,Urban
1,41569.07219587366,30000,5,Self-Employed,2,Female,Young,Rural
1,30416.33935148582,120000,5,Self-Employed,2,Female,Young,Suburban
0,48569.74699930053,100000,5,Self-Employed,2,Female,Young,Suburban
1,39809.2608230889,50000,4,Self-Employed,2,Female,Young,Rural
1,42762.41910564531,360000,5,Self-Employed,1,Female,Young,Urban
1,41837.33818785307,220000,5,Employed,2,Female,Young,Rural
1,34919.204187307674,110000,5,Self-Employed,2,Female,Young,Rural
1,37341.65734267625,110000,5,Employed,2,Female,Young,Urban
1,42017.429990345205,310000,5,Self-Employed,2,Female,Young,Rural
1,46723.13233908157,50000,5,Self-Employed,2,Female,Young,Suburban
1,43735.22859537309,50000,4,Employed,2,Female,Young,Urban
1,45043.59722134192,200000,5,Employed,2,Female,Young,Urban
1,31413.916911487988,120000,5,Self-Employed,1,Female,Young,Suburban
0,42505.32492209551,80000,4,Self-Employed,1,Female,Young,Urban
1,39611.36904833609,320000,5,Self-Employed,2,Female,Young,Urban
1,30004.287008453142,210000,5,Employed,2,Female,Young,Suburban
0,42372.349733106515,90000,3,Self-Employed,2,Female,Young,Rural
1,35866.917923196655,170000,5,Employed,2,Female,Young,Rural
1,41720.142463478805,310000,5,Self-Employed,2,Female,Young,Rural
1,32355.299789341832,360000,3,Self-Employed,2,Female,Young,Suburban
1,33774.859981939255,200000,5,Employed,2,Female,Young,Urban
1,37799.824348930764,500000,5,Unemployed,2,Female,Young,Suburban
1,37317.55312788153,300000,5,Self-Employed,2,Female,Young,Urban
0,39876.38733445374,130000,4,Self-Employed,2,Female,Young,Urban
1,44385.17658976215,260000,5,Employed,2,Female,Young,Rural
1,38377.50115889746,100000,5,Unemployed,2,Female,Young,Suburban
1,43445.39807880351,70000,5,Self-Employed,2,Female,Young,Urban
0,47516.84254099747,100000,5,Self-Employed,1,Female,Young,Suburban
1,30977.71257907343,80000,5,Employed,2,Female,Young,Suburban
0,42496.405680963,100000,3,Employed,2,Female,Young,Rural
1,44353.21462938703,70000,5,Employed,2,Female,Young,Rural
1,38127.77775013194,170000,3,Employed,2,Female,Young,Suburban
1,36330.36784957268,30000,5,Employed,2,Female,Young,Urban
1,37662.12217133388,20000,4,Unemployed,2,Female,Young,Suburban
1,40657.34695138672,180000,5,Employed,2,Female,Young,Rural
0,41099.535966135845,30000,3,Self-Employed,1,Female,Young,Rural
1,40479.36860332558,80000,5,Employed,2,Female,Young,Rural
1,42277.50836041452,60000,5,Self-Employed,2,Female,Young,Urban
1,26089.051221840335,150000,5,Employed,2,Female,Young,Suburban
1,31220.36281048406,50000,3,Unemployed,2,Female,Young,Rural
1,39304.47571387871,360000,4,Employed,1,Female,Young,Suburban
1,34583.66353191052,70000,3,Unemployed,1,Female,Young,Suburban
0,38567.32094347147,50000,3,Employed,2,Female,Young,Suburban
0,37529.67608055676,90000,4,Employed,2,Female,Young,Suburban
1,38353.56629206145,60000,5,Unemployed,2,Female,Young,Rural
1,37443.73677909955,360000,5,Employed,2,Female,Young,Urban
1,41112.04901777727,70000,5,Self-Employed,2,Female,Young,Urban
0,24832.650584050687,20000,2,Self-Employed,2,Female,Young,Suburban
0,32073.176551251207,110000,3,Self-Employed,1,Female,Young,Urban
1,46461.41049113987,30000,5,Self-Employed,2,Female,Young,Rural
1,41950.417416617034,90000,5,Unemployed,2,Female,Young,Rural
1,35104.278995004606,210000,5,Self-Employed,1,Female,Young,Rural
1,42414.06604622339,270000,5,Employed,2,Female,Young,Rural
1,47704.78385512507,60000,3,Employed,2,Female,Young,Suburban
1,31425.670402079246,280000,5,Self-Employed,2,Female,Young,Suburban
1,39390.78477541444,50000,5,Unemployed,2,Female,Young,Urban
1,39367.892964985826,70000,5,Employed,1,Female,Young,Suburban
1,40517.20321030645,140000,5,Self-Employed,2,Female,Young,Urban
0,36966.42723657747,30000,5,Unemployed,2,Female,Young,Suburban
1,39287.409338889454,70000,5,Employed,2,Female,Young,Suburban
1,38371.53371566159,140000,5,Employed,2,Female,Young,Suburban
1,49142.9156270329,300000,5,Employed,2,Female,Young,Urban
1,39405.596255538214,80000,4,Self-Employed,2,Female,Young,Urban
1,50868.55673724726,340000,5,Self-Employed,2,Female,Young,Urban
1,39151.24655137099,310000,5,Employed,2,Female,Young,Suburban
0,46143.69944636286,110000,4,Self-Employed,2,Female,Young,Suburban
1,49724.13762503008,130000,5,Employed,2,Female,Young,Urban
1,38825.53218259497,280000,5,Self-Employed,2,Female,Young,Suburban
1,44255.33288656842,100000,4,Employed,2,Female,Young,Rural
1,36977.78169154641,150000,5,Employed,2,Female,Young,Urban
1,41072.32251666379,130000,5,Unemployed,1,Female,Young,Rural
1,46460.69434766594,250000,5,Employed,1,Female,Young,Suburban
1,46577.646642530315,200000,5,Employed,2,Female,Young,Suburban
1,42964.341698373915,110000,3,Self-Employed,2,Female,Young,Urban
1,35966.573635475615,160000,5,Self-Employed,3,Female,Young,Rural
0,34656.23515524118,80000,5,Unemployed,1,Female,Young,Urban
1,46479.51084465394,220000,5,Employed,2,Female,Young,Rural
1,34748.343623021494,20000,5,Self-Employed,2,Female,Young,Urban
1,40980.575324844605,160000,4,Self-Employed,2,Female,Young,Suburban
1,40578.10639898859,170000,5,Employed,2,Female,Young,Urban
1,39853.948958584886,360000,5,Self-Employed,2,Female,Young,Rural
1,38790.99127830587,50000,5,Self-Employed,1,Female,Young,Suburban
1,41493.01023201333,100000,5,Employed,2,Female,Young,Urban
1,51964.476399196355,150000,5,Employed,2,Female,Young,Urban
1,44708.2847542483,150000,5,Self-Employed,1,Female,Young,Suburban
1,39515.08513874716,100000,5,Employed,2,Female,Young,Urban
1,47897.29636275681,200000,5,Employed,2,Female,Young,Urban
1,46547.85045067273,300000,5,Unemployed,2,Female,Young,Suburban
1,49550.31527700147,130000,4,Unemployed,2,Female,Young,Urban
1,40541.19500482019,150000,5,Self-Employed,1,Female,Young,Urban
1,34449.70426456809,110000,5,Employed,2,Female,Young,Suburban
1,46730.617255310426,340000,5,Unemployed,1,Female,Young,Urban
1,40929.1460948442,60000,5,Employed,2,Female,Young,Suburban
1,33279.0419173265,90000,5,Unemployed,2,Female,Young,Suburban
1,30528.800661854715,230000,4,Self-Employed,1,Female,Young,Urban
1,44401.421262095566,200000,5,Employed,2,Female,Young,Urban
1,41337.66545795572,310000,5,Employed,2,Female,Young,Urban
1,49878.66969934096,150000,5,Self-Employed,1,Female,Young,Rural
1,51158.7867696761,390000,5,Self-Employed,1,Female,Young,Urban
